entity,address,label,n_transactions,block_height_max-min,fee_mean,fee_median,fee_std,fee_min,fee_max,fee_max-min,size_mean,size_median,size_std,size_min,size_max,weight_mean,weight_median,weight_std,weight_min,weight_max,vin_sz_mean,vin_sz_median,vin_sz_std,vin_sz_min,vin_sz_max,vout_sz_mean,vout_sz_median,vout_sz_std,vout_sz_min,vout_sz_max,inputsAmount_mean,inputsAmount_median,inputsAmount_std,inputsAmount_min,inputsAmount_max,outputsAmount_mean,outputsAmount_median,outputsAmount_std,outputsAmount_min,outputsAmount_max
BitcoinVideoCasino.com,1MzSXLNmcj9BHg44XEjnN1rTdBG13fazxe,gambling,60.0,2528.0,47952.9167,10000.0,155487.4749,3333.0,896000.0,892667.0,3558.1833,299.0,15418.4705,191.0,87678.0,14232.7333,1196.0,61673.8821,764.0,350712.0,23.4333,1.0,104.5711,1.0,594.0,2.4167,2.0,2.7826,1.0,20.0,1785446698.8333,181086968.5,5074655716.0901,907256.0,34724489490.0,1785398745.9167,181078937.0,5074592774.0622,897256.0,34724459490.0
BitcoinVideoCasino.com,1JB4pmwyt8jYUFqNHX7XoMJjHL87YCc4HB,gambling,40.0,1524.0,74871.0,10000.0,206207.9066,10000.0,988950.0,978950.0,6581.3,226.0,20125.6358,225.0,98887.0,26325.2,904.0,80502.5431,900.0,395548.0,44.1,1.0,136.4752,1.0,670.0,1.975,2.0,0.1561,1.0,2.0,257560342.9,32570380.5,852282986.456,4354807.0,5084201840.0,257485471.9,32560380.5,852115255.9401,4344807.0,5083490000.0
BitcoinVideoCasino.com,19jENwv1thJNLYc7BmZLk6RdRqpWW1voVw,gambling,63.0,5014.0,77201.5079,10000.0,175148.938,1014.0,807520.0,806506.0,4980.254,372.0,15030.7325,191.0,79831.0,19921.0159,1488.0,60122.9298,764.0,319324.0,33.1429,2.0,101.9597,1.0,541.0,1.7302,2.0,0.5104,1.0,3.0,439130592.8571,16400000.0,1268340768.079,70000.0,6001617182.0,439053391.3492,16390000.0,1268255166.5202,60000.0,6001000045.0
BitcoinVideoCasino.com,18b4wtEPohtyHWvh5Tnb5q9SFQJekJXK8q,gambling,56.0,17066.0,147356.4286,10000.0,281108.0994,10000.0,1209483.0,1199483.0,11458.4107,370.0,23512.7451,191.0,85759.0,45833.6429,1480.0,94050.9805,764.0,343036.0,77.1786,2.0,159.4304,1.0,581.0,1.9286,2.0,0.2575,1.0,2.0,830983135.4464,12541472.0,1900910822.3526,775197.0,10001759960.0,830835779.0179,12531472.0,1900710113.5589,765197.0,10001000010.0
BitcoinVideoCasino.com,1KEpNigfQY6tLRCYwNtR5mJ4VJTmfdw4bR,gambling,61.0,6013.0,96509.7377,10000.0,207358.2555,10000.0,988950.0,978950.0,6887.7869,373.0,17424.4873,191.0,98887.0,27551.1475,1492.0,69697.9492,764.0,395548.0,46.1967,2.0,118.1519,1.0,670.0,1.8852,2.0,0.3187,1.0,2.0,679852971.0656,20268219.0,1527078014.6463,82487.0,8001493303.0,679756461.3279,20258219.0,1526922713.9389,72487.0,8001000003.0
BitcoinVideoCasino.com,1HyrjgX9FAnUst8352WZFPejsyAyEYrKfE,gambling,63.0,1893.0,31606.8413,10000.0,73219.3832,1843.0,437330.0,435487.0,1671.0952,339.0,5800.3631,191.0,42121.0,6684.381,1356.0,23201.4524,764.0,168484.0,10.7143,2.0,39.3351,1.0,285.0,1.7778,2.0,0.4157,1.0,2.0,1249382394.7143,501001580.0,1916662363.8166,491807.0,10001437372.0,1249350787.873,500990830.0,1916602690.9143,470000.0,10001000076.0
BitcoinVideoCasino.com,177d5C2Xy8RGnaqAiUUD3TuUgEUUwuhKa8,gambling,58.0,37155.0,145812.3103,10000.0,285473.5247,10000.0,1209483.0,1199483.0,10296.931,437.0,21522.0462,191.0,85759.0,41187.7241,1748.0,86088.1847,764.0,343036.0,69.069,2.0,146.0061,1.0,581.0,2.1379,2.0,0.9368,1.0,5.0,1278504741.5862,29184942.5,3014649724.567,623948.0,12001799984.0,1278358929.2759,29170442.5,3014421264.29,610000.0,12001000008.0
BitcoinVideoCasino.com,1D55T44LxiCJvuYka5pTcsmrsbhGkEYW36,gambling,50.0,2526.0,116208.0,10000.0,228813.36,10000.0,807520.0,797520.0,8845.16,258.0,20100.3704,192.0,79831.0,35380.64,1032.0,80401.4817,768.0,319324.0,59.34,1.0,136.3725,1.0,541.0,1.78,2.0,0.4142,1.0,2.0,466729060.92,22292718.0,1109236751.2085,4405489.0,5001492060.0,466612852.92,22282718.0,1109079594.8956,4395489.0,5001000000.0
BitcoinVideoCasino.com,12ThCkfiaY1ofFumCqYfRThEeoXZgqfoXW,gambling,59.0,5733.0,73015.9831,10000.0,200281.4695,8000.0,944660.0,936660.0,5976.9492,340.0,19121.702,191.0,91095.0,23907.7966,1360.0,76486.8081,764.0,364380.0,39.9661,2.0,129.6415,1.0,617.0,2.0339,2.0,1.8863,1.0,15.0,917420210.7458,38038800.0,2949385240.5405,28800.0,14001944696.0,917347194.7627,38028800.0,2949187729.1003,18800.0,14001000077.0
BitcoinVideoCasino.com,1AQZmiTKwurVPaNmgWu41Ex6CLCZUWUqNb,gambling,45.0,8844.0,286129.1111,10000.0,1054232.1517,10000.0,7042230.0,7032230.0,13320.4444,226.0,28022.1158,191.0,91095.0,53281.7778,904.0,112088.4632,764.0,364380.0,89.8,1.0,189.9885,1.0,617.0,1.8889,2.0,0.3143,1.0,2.0,1331278079.5333,13900000.0,3515614238.1261,85000.0,14001944696.0,1330991950.4222,13890000.0,3515025672.2107,75000.0,14001000077.0
