,entity,address,label,n_transactions,block_height_max-min,fee_mean,fee_median,fee_std,fee_min,fee_max,fee_max-min,size_mean,size_median,size_std,size_min,size_max,weight_mean,weight_median,weight_std,weight_min,weight_max,vin_sz_mean,vin_sz_median,vin_sz_std,vin_sz_min,vin_sz_max,vout_sz_mean,vout_sz_median,vout_sz_std,vout_sz_min,vout_sz_max,inputsAmount_mean,inputsAmount_median,inputsAmount_std,inputsAmount_min,inputsAmount_max,outputsAmount_mean,outputsAmount_median,outputsAmount_std,outputsAmount_min,outputsAmount_max
8531,SilkRoad2Market,13xDshcMQbfNAyDwSJ4HhLF78ZQdGhfBuG,darknet,5.0,7303.0,90000.0,10000.0,155048.3795,10000.0,400000.0,390000.0,3098.8,226.0,5692.1485,191.0,14482.0,12395.2,904.0,22768.5939,764.0,57928.0,17.0,1.0,31.5024,1.0,80.0,1.4,1.0,0.4899,1.0,2.0,619630000.4,25000000.0,1190887597.343,20000000.0,3001400002.0,619540000.4,24990000.0,1190732591.7036,19990000.0,3001000002.0
8532,SilkRoad2Market,1Z8GsVaHxsHrpJfhWyGBvUn27nWmPMYdi,darknet,12.0,3905.0,30833.3333,10000.0,33778.2803,10000.0,100000.0,90000.0,1105.9167,226.0,1543.9333,225.0,4400.0,4423.6667,904.0,6175.7333,900.0,17600.0,5.8333,1.0,8.5521,1.0,24.0,1.9167,2.0,0.2764,1.0,2.0,144278201.75,141835454.0,108740892.0619,13050611.0,380100000.0,144247368.4167,141825454.0,108713489.4503,13030611.0,380000000.0
8533,SilkRoad2Market,19hXTjLZpUqmh7s6bCtUoZuwLCHySk1A7q,darknet,6.0,5588.0,56666.6667,10000.0,99944.429,10000.0,280000.0,270000.0,2389.0,226.0,4602.0136,223.0,12670.0,9556.0,904.0,18408.0545,892.0,50680.0,13.0,1.0,25.5147,1.0,70.0,1.6667,2.0,0.4714,1.0,2.0,826359101.3333,385970669.5,1010809517.2269,20000000.0,2901280001.0,826302434.6667,385960669.5,1010718379.6957,19990000.0,2901000001.0
8534,SilkRoad2Market,19r5nj6UTKfSPwV6iFz8dMs1fXk2w79Wiw,darknet,4.0,765.0,122500.0,10000.0,194855.7159,10000.0,460000.0,450000.0,5119.5,299.5,8391.7135,225.0,19654.0,20478.0,1198.0,33566.8542,900.0,78616.0,28.25,1.5,46.6228,1.0,109.0,1.75,2.0,0.433,1.0,2.0,1103179537.5,699344859.0,1227541823.7669,13568432.0,3000460000.0,1103057037.5,699334859.0,1227367947.6676,13558432.0,3000000000.0
8535,SilkRoad2Market,18kpMvUtyLBVYrAx6wL64mJAWgD2kYnGTr,darknet,3.0,4558.0,10000.0,10000.0,8164.9658,0.0,20000.0,20000.0,345.0,226.0,168.999,225.0,584.0,1380.0,904.0,675.9961,900.0,2336.0,1.6667,1.0,0.9428,1.0,3.0,1.6667,2.0,0.4714,1.0,2.0,93156666.6667,50020000.0,61407950.8062,49450000.0,180000000.0,93146666.6667,50000000.0,61407920.4084,49450000.0,179990000.0
8536,SilkRoad2Market,114zvdUe7Han2WfyKXNvcyaqNiXQHg6J9A,darknet,5.0,2372.0,18000.0,10000.0,11661.9038,10000.0,40000.0,30000.0,539.0,291.0,494.1348,225.0,1515.0,2156.0,1164.0,1976.5392,900.0,6060.0,2.6,1.0,2.7276,1.0,8.0,2.2,2.0,0.4,2.0,3.0,317218117.0,221937900.0,327252564.0165,1855019.0,881555470.0,317200117.0,221897900.0,327256124.2612,1845019.0,881545470.0
8537,SilkRoad2Market,1E7kFfh31fbwYv9nYZaGv8LPQQrP11kseU,darknet,3.0,1353.0,13333.3333,10000.0,4714.0452,10000.0,20000.0,10000.0,356.3333,226.0,185.0267,225.0,618.0,1425.3333,904.0,740.1069,900.0,2472.0,1.6667,1.0,0.9428,1.0,3.0,2.0,2.0,0.0,2.0,2.0,81708027.0,89121272.0,11665719.4573,65237535.0,90765274.0,81694693.6667,89111272.0,11670425.6974,65217535.0,90755274.0
8538,SilkRoad2Market,1MvHcxsonSnBsaNYTHcb56obAvvf8AYdSq,darknet,11.0,78.0,42727.2727,10000.0,88120.8787,10000.0,320000.0,310000.0,1839.1818,192.0,4422.4776,191.0,15739.0,7356.7273,768.0,17689.9104,764.0,62956.0,10.0,1.0,24.4875,1.0,87.0,1.4545,1.0,0.4979,1.0,2.0,199171345.4545,23740000.0,518468418.2148,1000000.0,1834420000.0,199128618.1818,23730000.0,518380402.2461,990000.0,1834100000.0
8539,SilkRoad2Market,14v3DwVZtcdMr2S1aeC9Khy5oW5iN8wiWQ,darknet,10.0,4237.0,28000.0,10000.0,44226.6888,10000.0,160000.0,150000.0,837.9,258.5,1608.8773,258.0,5660.0,3351.6,1034.0,6435.5091,1032.0,22640.0,4.2,1.0,8.942,1.0,31.0,2.2,2.0,0.6,2.0,4.0,405102825.9,25405000.0,882050762.2704,1739000.0,2901160006.0,405074825.9,25395000.0,882009676.5178,1719000.0,2901000006.0
8540,SilkRoad2Market,1Lsh43bAxDzTHNtP3yS2CzDCVHpgAwF4ir,darknet,11.0,68329.0,27272.7273,20000.0,18136.3067,10000.0,70000.0,60000.0,1276.5455,439.0,1852.552,226.0,6848.0,5106.1818,1756.0,7410.2081,904.0,27392.0,3.3636,2.0,3.255,1.0,13.0,19.6364,2.0,56.088,1.0,197.0,115123027.8182,45290000.0,131401595.7349,1339326.0,367020000.0,115095755.0909,45220000.0,131397638.4332,1329326.0,367000000.0
8541,SilkRoad2Market,1DvLJzvbbA1WZSxT5h6PcaX2cLGmZfnhSq,darknet,13.0,5677.0,21538.4615,20000.0,15112.9867,10000.0,60000.0,50000.0,628.8462,226.0,638.4652,225.0,2421.0,2515.3846,904.0,2553.8608,900.0,9684.0,3.1538,1.0,3.4828,1.0,13.0,2.0,2.0,0.0,2.0,2.0,547169711.3846,301040020.0,493894789.2001,24393375.0,1351917175.0,547148172.9231,301000020.0,493901751.9854,24373375.0,1351907175.0
8542,SilkRoad2Market,1CR5n83Qj6GQQT64u4hKHFtmsMBfEBtTpQ,darknet,10.0,1603.0,72000.0,10000.0,176056.809,10000.0,600000.0,590000.0,3179.5,226.0,8732.6073,191.0,29376.0,12718.0,904.0,34930.4293,764.0,117504.0,17.4,1.0,48.5349,1.0,163.0,1.7,2.0,0.4583,1.0,2.0,315303389.2,52900000.0,674408516.5866,179895.0,2305600000.0,315231389.2,52890000.0,674235672.3075,169895.0,2305000000.0
8543,SilkRoad2Market,19PrJL6p3TSp3VqC4upR7nzYkDLvCXpC27,darknet,7.0,1088.0,21428.5714,10000.0,24159.335,10000.0,80000.0,70000.0,895.5714,294.0,1216.9898,258.0,3851.0,3582.2857,1176.0,4867.9593,1032.0,15404.0,4.4286,1.0,6.8422,1.0,21.0,3.8571,4.0,1.8844,2.0,8.0,464661673.1429,100000000.0,543077219.9457,1769500.0,1481080000.0,464640244.5714,99990000.0,543059721.9368,1749500.0,1481000000.0
8544,SilkRoad2Market,14W475knKB4ahSPaMiC2YvidEFNqg3CXXC,darknet,3.0,1614.0,13333.3333,10000.0,4714.0452,10000.0,20000.0,10000.0,476.3333,404.0,213.2078,259.0,766.0,1905.3333,1616.0,852.8311,1036.0,3064.0,2.3333,2.0,1.2472,1.0,4.0,1.3333,1.0,0.4714,1.0,2.0,91795249.3333,22765748.0,103162396.7046,15000000.0,237620000.0,91781916.0,22755748.0,103157684.886,14990000.0,237600000.0
8545,SilkRoad2Market,19SgNM5fd9zUQntFXBte3M6gf3FiMjWQ5J,darknet,7.0,19840.0,11428.5714,10000.0,3499.2711,10000.0,20000.0,10000.0,309.8571,259.0,81.6796,257.0,439.0,1239.4286,1036.0,326.7183,1028.0,1756.0,1.2857,1.0,0.4518,1.0,2.0,2.0,2.0,0.0,2.0,2.0,16241068.0,11486400.0,14551269.7617,5244800.0,51032876.0,16229639.4286,11476400.0,14547854.0946,5234800.0,51012876.0
8546,SilkRoad2Market,1EEzaQ1XDe9F3w6hjQrXoXGemzVffFHmqG,darknet,7.0,19840.0,11428.5714,10000.0,3499.2711,10000.0,20000.0,10000.0,283.7143,258.0,62.9914,257.0,438.0,1134.8571,1032.0,251.9657,1028.0,1752.0,1.1429,1.0,0.3499,1.0,2.0,2.0,2.0,0.0,2.0,2.0,16089042.8571,8741300.0,12896315.4905,6159900.0,43185000.0,16077614.2857,8731300.0,12893314.099,6149900.0,43165000.0
8547,SilkRoad2Market,18g4pk9NF9dMoNVgXk1cSEUm1Qog8ZdyZJ,darknet,15.0,248.0,14000.0,10000.0,4898.9795,10000.0,20000.0,10000.0,313.8667,192.0,190.7266,191.0,796.0,1255.4667,768.0,762.9065,764.0,3184.0,1.5333,1.0,0.9568,1.0,4.0,1.4,1.0,0.4899,1.0,2.0,55427912.3333,29480503.0,82512151.2618,1000000.0,326606474.0,55413912.3333,29470503.0,82509744.1914,990000.0,326586474.0
8548,SilkRoad2Market,16mX4vq9tHU3EZ5iXXY4qakkX7s8F95DVB,darknet,3.0,6085.0,20000.0,10000.0,14142.1356,10000.0,40000.0,30000.0,645.3333,226.0,593.0269,226.0,1484.0,2581.3333,904.0,2372.1075,904.0,5936.0,3.3333,1.0,3.2998,1.0,8.0,1.6667,2.0,0.4714,1.0,2.0,173443310.0,123571146.0,136722005.9684,36595784.0,360163000.0,173423310.0,123561146.0,136708349.1314,36585784.0,360123000.0
8549,SilkRoad2Market,1EDdiZ81pF2tpN8rwkp9uhUYQNa5JmMryW,darknet,3.0,52.0,20000.0,10000.0,14142.1356,10000.0,40000.0,30000.0,574.6667,225.0,518.7307,191.0,1308.0,2298.6667,900.0,2074.9229,764.0,5232.0,3.0,1.0,2.8284,1.0,7.0,1.3333,1.0,0.4714,1.0,2.0,841475874.0,60894930.0,1127609563.4336,27492692.0,2436040000.0,841455874.0,60884930.0,1127595422.3322,27482692.0,2436000000.0
8550,SilkRoad2Market,1HUqbm8XLWB6aB2nsP8sMu5N1L3WkazLa2,darknet,5.0,3249.0,20000.0,10000.0,20000.0,10000.0,60000.0,50000.0,441.8,226.0,363.1933,225.0,1159.0,1767.2,904.0,1452.7731,900.0,4636.0,2.2,1.0,1.9391,1.0,6.0,2.0,2.0,0.0,2.0,2.0,94874369.8,101000000.0,87360015.8262,990000.0,249216849.0,94854369.8,100990000.0,87342348.924,980000.0,249156849.0
8551,SilkRoad2Market,1KQcCEfVNrzJ2yFRBEusCTjVHPBjPJfZyG,darknet,4.0,278.0,12500.0,10000.0,4330.127,10000.0,20000.0,10000.0,352.5,315.5,137.4927,225.0,554.0,1410.0,1262.0,549.9709,900.0,2216.0,1.75,1.5,0.8292,1.0,3.0,2.0,2.0,0.7071,1.0,3.0,485012882.25,497562521.5,389895017.4583,38900000.0,906026486.0,485000382.25,497552521.5,389897877.9399,38880000.0,906016486.0
8552,SilkRoad2Market,18WLEC2euHHSV3RNSvQrfsd13S8s78h2Do,darknet,4.0,4572.0,15000.0,15000.0,5000.0,10000.0,20000.0,10000.0,569.0,576.0,196.5032,327.0,797.0,2276.0,2304.0,786.0127,1308.0,3188.0,2.25,2.0,1.299,1.0,4.0,5.5,6.0,2.2913,2.0,8.0,617443980.0,463704663.5,553275932.5382,49565093.0,1492801500.0,617428980.0,463689663.5,553280143.4343,49545093.0,1492791500.0
8553,SilkRoad2Market,18CBU6QSoHwj3Ymtm9LbCbjykm4SJVaKHQ,darknet,15.0,110.0,48000.0,10000.0,92246.0478,10000.0,320000.0,310000.0,1667.6667,192.0,3692.5332,191.0,11778.0,6670.6667,768.0,14770.1328,764.0,47112.0,9.0667,1.0,20.4237,1.0,65.0,1.4,1.0,0.4899,1.0,2.0,347010341.1333,12700000.0,867643670.119,970000.0,3001320006.0,346962341.1333,12690000.0,867551631.3696,960000.0,3001000006.0
8554,SilkRoad2Market,1JBW4sYLbnh7F7q7zYw7UXjE7iCrKumhAu,darknet,5.0,3716.0,20000.0,20000.0,10954.4512,10000.0,40000.0,30000.0,952.4,766.0,333.5372,612.0,1484.0,3809.6,3064.0,1334.1487,2448.0,5936.0,4.8,4.0,2.0396,2.0,8.0,4.4,3.0,3.4409,1.0,9.0,341502556.4,274490640.0,267251392.8523,95192142.0,853040000.0,341482556.4,274470640.0,267241697.5512,95182142.0,853000000.0
8555,SilkRoad2Market,1FM4VAxouA4ugHX1YUefBrVePS2nPa4qpb,darknet,10.0,3462.0,52000.0,10000.0,109708.7052,10000.0,380000.0,370000.0,2177.1,224.5,5421.6819,223.0,18427.0,8708.4,898.0,21686.7274,892.0,73708.0,11.8,1.0,30.0925,1.0,102.0,1.3,1.0,0.4583,1.0,2.0,362239580.5,45473152.5,850583440.789,10000000.0,2901380000.0,362187580.5,45458152.5,850473991.6986,9990000.0,2901000000.0
8556,SilkRoad2Market,16gKu5qkCmFT3DX9KiTU6qgTs8cfu1JLpR,darknet,8.0,765.0,95000.0,20000.0,149833.2406,10000.0,480000.0,470000.0,3265.0,438.5,7442.0265,223.0,22946.0,13060.0,1754.0,29768.1058,892.0,91784.0,17.75,2.0,41.3121,1.0,127.0,1.75,2.0,0.433,1.0,2.0,399346497.0,25166150.0,947394462.2177,1100000.0,2901480001.0,399251497.0,25151150.0,947249796.4715,1090000.0,2901000001.0
8557,SilkRoad2Market,16xUNPJvHdBnMQQ94cHxiYtRH8jFWsXEWg,darknet,5.0,5831.0,14000.0,10000.0,4898.9795,10000.0,20000.0,10000.0,281.0,259.0,79.4682,225.0,437.0,1124.0,1036.0,317.8729,900.0,1748.0,1.2,1.0,0.4,1.0,2.0,2.0,2.0,0.0,2.0,2.0,115113892.8,124198275.0,68922617.4441,12465408.0,204689449.0,115099892.8,124188275.0,68927003.7028,12445408.0,204679449.0
8558,SilkRoad2Market,17xgJ7GruM4TsMBvbXmsrmwMGBackxQQCQ,darknet,9.0,2290.0,12222.2222,10000.0,6285.3936,0.0,20000.0,20000.0,332.3333,226.0,225.5551,225.0,943.0,1329.3333,904.0,902.2205,900.0,3772.0,1.5556,1.0,1.2571,1.0,5.0,1.8889,2.0,0.3143,1.0,2.0,107881403.5556,86945100.0,95579610.0951,1900000.0,275850000.0,107869181.3333,86935100.0,95584358.2921,1880000.0,275850000.0
8559,SilkRoad2Market,1E2Qat3GX1yXKDj4T3S4XNDynz8nF9UZLn,darknet,4.0,210.0,12500.0,10000.0,4330.127,10000.0,20000.0,10000.0,278.75,225.5,92.5213,225.0,439.0,1115.0,902.0,370.0851,900.0,1756.0,1.25,1.0,0.433,1.0,2.0,2.0,2.0,0.0,2.0,2.0,328975694.25,238098294.0,323889451.354,25564161.0,814142028.0,328963194.25,238088294.0,323891793.312,25544161.0,814132028.0
8560,SilkRoad2Market,15uTotoksCXmCkEpUkj8q67aXcdqMvsGgX,darknet,3.0,5646.0,13333.3333,10000.0,4714.0452,10000.0,20000.0,10000.0,476.3333,226.0,354.7321,225.0,978.0,1905.3333,904.0,1418.9285,900.0,3912.0,2.3333,1.0,1.8856,1.0,5.0,2.0,2.0,0.0,2.0,2.0,99373334.3333,73650000.0,48182594.6157,57590000.0,166880003.0,99360001.0,73640000.0,48177924.4226,57580000.0,166860003.0
8561,SilkRoad2Market,12AAvGnoecXW8uBeqeRheEJK1o9RvgKGoU,darknet,6.0,1118.0,20000.0,20000.0,0.0,20000.0,20000.0,0.0,318.0,258.5,84.8567,257.0,439.0,1272.0,1034.0,339.427,1028.0,1756.0,1.3333,1.0,0.4714,1.0,2.0,2.0,2.0,0.0,2.0,2.0,17539528.1667,13621740.0,13008149.7579,4319709.0,40051740.0,17519528.1667,13601740.0,13008149.7579,4299709.0,40031740.0
8562,SilkRoad2Market,1ANjESg1jpkY9rJ4RKuPmZEn7PEB3ujVdp,darknet,4.0,1038.0,12500.0,10000.0,4330.127,10000.0,20000.0,10000.0,287.25,260.0,72.9773,225.0,404.0,1149.0,1040.0,291.9092,900.0,1616.0,1.25,1.0,0.433,1.0,2.0,2.25,2.0,1.0897,1.0,4.0,455175156.25,277905603.5,505398951.2224,14386099.0,1250503319.0,455162656.25,277890603.5,505401099.0206,14376099.0,1250493319.0
8563,SilkRoad2Market,1PqK4ES6WDE666Lfo3PgAR6guHeZvh1MpY,darknet,3.0,2660.0,13333.3333,10000.0,4714.0452,10000.0,20000.0,10000.0,296.3333,226.0,100.8839,224.0,439.0,1185.3333,904.0,403.5355,896.0,1756.0,1.3333,1.0,0.4714,1.0,2.0,2.0,2.0,0.0,2.0,2.0,47235866.6667,40000000.0,16448815.5451,31707600.0,70000000.0,47222533.3333,39990000.0,16451962.7047,31687600.0,69990000.0
8564,SilkRoad2Market,1PfsJCFK7MG9TgvvLfUJANkWYnrsukSbc5,darknet,4.0,144.0,20000.0,20000.0,0.0,20000.0,20000.0,0.0,484.25,439.5,77.799,439.0,619.0,1937.0,1758.0,311.1961,1756.0,2476.0,2.25,2.0,0.433,2.0,3.0,2.0,2.0,0.0,2.0,2.0,24317255.75,10144016.0,29998279.6954,1102991.0,75878000.0,24297255.75,10124016.0,29998279.6954,1082991.0,75858000.0
8565,SilkRoad2Market,1Ag7fr2wMfMHcY8a9anWdojC6gqzXfQoft,darknet,6.0,2974.0,13333.3333,10000.0,4714.0452,10000.0,20000.0,10000.0,342.8333,258.0,204.8059,225.0,800.0,1371.3333,1032.0,819.2238,900.0,3200.0,1.5,1.0,1.118,1.0,4.0,1.8333,2.0,0.3727,1.0,2.0,126601417.0,17642478.5,246696004.7897,1293000.0,676927545.0,126588083.6667,17632478.5,246693129.993,1283000.0,676907545.0
8566,SilkRoad2Market,1HdrwbmYerseJkW5xAmUwK25opVbW5rKMH,darknet,8.0,3228.0,16250.0,20000.0,4841.2292,10000.0,20000.0,10000.0,260.625,226.5,68.7058,226.0,439.0,1042.5,906.0,274.8231,904.0,1756.0,1.125,1.0,0.3307,1.0,2.0,2.0,2.0,0.0,2.0,2.0,4669675491.125,2062884956.0,6501315073.2874,9898010.0,19747568529.0,4669659241.125,2062869956.0,6501318707.7696,9878010.0,19747558529.0
8567,SilkRoad2Market,1KgpRrsh74pjFo5NteJi8mvBKY9pWvbQqb,darknet,3.0,3066.0,14709.0,13690.0,3970.0137,10437.0,20000.0,9563.0,274.0,192.0,115.9655,192.0,438.0,1096.0,768.0,463.862,768.0,1752.0,1.3333,1.0,0.4714,1.0,2.0,1.3333,1.0,0.4714,1.0,2.0,38027770.0,43793000.0,13594969.3583,19261000.0,51029310.0,38013061.0,43779310.0,13591461.1282,19250563.0,51009310.0
8568,SilkRoad2Market,1PRHeodo38p7fQDypsb3Rkr3QxtpeG8VMj,darknet,10.0,813.0,74000.0,10000.0,182054.9368,10000.0,620000.0,610000.0,2411.9,225.0,6170.1249,191.0,20908.0,9647.6,900.0,24680.4995,764.0,83632.0,13.2,1.0,34.2894,1.0,116.0,1.4,1.0,0.4899,1.0,2.0,327784681.8,53031458.5,704406116.1635,10000000.0,2408660400.0,327710681.8,53016458.5,704226915.9343,9990000.0,2408040400.0
8569,SilkRoad2Market,12MKzjbqqbPaCbNEmQ32YCfiTnNGtbCmZT,darknet,5.0,3159.0,20000.0,20000.0,0.0,20000.0,20000.0,0.0,473.8,438.0,72.101,437.0,618.0,1895.2,1752.0,288.4042,1748.0,2472.0,2.2,2.0,0.4,2.0,3.0,2.0,2.0,0.0,2.0,2.0,13735414.2,17482129.0,10908396.3686,393725.0,25190000.0,13715414.2,17462129.0,10908396.3686,373725.0,25170000.0
8570,SilkRoad2Market,1PLAb8xS8LxubH4szDFyCton1bTCAnDuLq,darknet,7.0,3762.0,20000.0,10000.0,16903.0851,10000.0,60000.0,50000.0,577.8571,259.0,739.6853,223.0,2382.0,2311.4286,1036.0,2958.7414,892.0,9528.0,2.8571,1.0,4.1552,1.0,13.0,1.8571,2.0,0.6389,1.0,3.0,161339211.8571,80066000.0,159637212.6354,13020000.0,491080000.0,161319211.8571,80056000.0,159624987.6321,13000000.0,491020000.0
8571,SilkRoad2Market,1EdSdsDSTuthA8VSmB7TchDDbJuCwQ24im,darknet,9.0,1833.0,14444.4444,10000.0,4969.0399,10000.0,20000.0,10000.0,399.8889,226.0,271.7423,225.0,977.0,1599.5556,904.0,1086.9692,900.0,3908.0,1.8889,1.0,1.4487,1.0,5.0,2.0,2.0,0.0,2.0,2.0,377997773.2222,341780953.0,347965928.3095,3100000.0,943872563.0,377983328.7778,341760953.0,347969278.4353,3080000.0,943862563.0
8572,SilkRoad2Market,165kk7d4RC2gmhGywVx8etor7nWSy1GmLS,darknet,7.0,4877.0,114285.7143,20000.0,149174.5998,20000.0,360000.0,340000.0,4626.4286,438.0,6627.7713,437.0,15578.0,18505.7143,1752.0,26511.0852,1748.0,62312.0,25.2857,2.0,36.8422,2.0,86.0,1.8571,2.0,0.3499,1.0,2.0,786912868.8571,19157478.0,1233712880.2357,2058104.0,3001340000.0,786798583.1429,19137478.0,1233565533.2858,2038104.0,3001000000.0
8573,SilkRoad2Market,12XiLFtScH9JuajTtHrsD3FnHBVqqHbKdN,darknet,4.0,3323.0,17500.0,10000.0,12990.3811,10000.0,40000.0,30000.0,528.25,438.0,298.8732,258.0,979.0,2113.0,1752.0,1195.4928,1032.0,3916.0,2.5,2.0,1.6583,1.0,5.0,2.0,2.0,0.0,2.0,2.0,217235614.5,92612385.0,270515282.8931,4993188.0,678724500.0,217218114.5,92587385.0,270517556.6578,4983188.0,678714500.0
8574,SilkRoad2Market,1DGNEzfiE8C9TXGmGSsdKMML7JE8HRgSdB,darknet,10.0,71880.0,19000.0,10000.0,17578.3958,10000.0,70000.0,60000.0,969.5,242.0,1987.4912,225.0,6913.0,3878.0,968.0,7949.965,900.0,27652.0,1.4,1.0,0.9165,1.0,4.0,21.6,2.0,59.1341,1.0,199.0,266894320.2,20128533.5,450731443.9315,1860000.0,1388000000.0,266875320.2,20088533.5,450735598.2273,1840000.0,1387990000.0
8575,SilkRoad2Market,14SSSqxJZRCMwEb4omBL2yccCH5UiKEptz,darknet,8.0,1550.0,21250.0,20000.0,15360.2572,10000.0,60000.0,50000.0,597.875,226.5,894.3174,225.0,2957.0,2391.5,906.0,3577.2696,900.0,11828.0,3.0,1.0,4.9244,1.0,16.0,2.0,2.0,0.0,2.0,2.0,6180276591.0,3053425935.0,7159445386.4334,8405809.0,20533377778.0,6180255341.0,3053390935.0,7159451264.341,8385809.0,20533357778.0
8576,SheepMarketplace,127SwMQuJjdkkaJrC5EcuTM59k8TcGjW2j,darknet,12.0,9518.0,172500.0,86000.0,182508.6756,0.0,500000.0,500000.0,597.75,495.5,388.3695,226.0,1410.0,2391.0,1982.0,1553.4779,904.0,5640.0,3.3333,2.5,2.6247,1.0,9.0,1.8333,2.0,0.3727,1.0,2.0,640363653.25,372251567.0,666880224.1756,11185170.0,2000228000.0,640191153.25,371996567.0,666854670.2997,11165170.0,2000000000.0
8577,SheepMarketplace,12gyqkT69Chqge41qaXi5piKFEXUaXXc6G,darknet,8.0,208579.0,24500.0,10000.0,24632.2959,0.0,66000.0,66000.0,7204.375,877.0,10702.7416,226.0,25658.0,28817.5,3508.0,42810.9663,904.0,102632.0,2.375,1.5,1.8666,1.0,6.0,201.0,2.0,318.0432,1.0,749.0,581779610.75,368071261.0,646719545.9714,10749.0,1999950000.0,581755110.75,368013261.0,646726267.1566,749.0,1999950000.0
8578,SheepMarketplace,18TWbu5GwsBDpNiAuUPBquCDrwwGeYLFyn,darknet,24.0,10039.0,706583.3333,50000.0,1772763.1426,0.0,7524000.0,7524000.0,8704.625,226.0,22815.4535,225.0,98152.0,34818.5,904.0,91261.8141,900.0,392608.0,58.2917,1.0,154.1951,1.0,663.0,1.9583,2.0,0.1998,1.0,2.0,6850392021.2917,7446310728.5,6402794063.6282,5900000.0,20007524000.0,6849685437.9583,7446260728.5,6401919416.3216,5890000.0,20001000002.0
8579,SheepMarketplace,1HiW2LqUj2k3j8z7sf56EdA2NCVdEyyyq2,darknet,9.0,11011.0,36666.6667,10000.0,44969.1252,0.0,100000.0,100000.0,355.4444,259.0,186.4148,226.0,818.0,1421.7778,1036.0,745.6591,904.0,3272.0,1.7778,1.0,1.3147,1.0,5.0,2.0,2.0,0.0,2.0,2.0,966913352.1111,879604000.0,788791193.9151,20826000.0,2626090700.0,966876685.4444,879504000.0,788786502.2398,20826000.0,2626080700.0
8580,SheepMarketplace,15GeEDuAV9gWy2vTgy8EBWqkJ6we94BQzY,darknet,8.0,9654.0,86000.0,100000.0,66535.7047,0.0,228000.0,228000.0,1335.75,391.5,1819.6142,225.0,5662.0,5343.0,1566.0,7278.4566,900.0,22648.0,8.5,2.0,12.3895,1.0,38.0,2.0,2.0,0.5,1.0,3.0,6787964844.875,939731630.5,13749171721.6559,206100000.0,42669488147.0,6787878844.875,939676630.5,13749190112.3762,206000000.0,42669438147.0
8581,SheepMarketplace,1EXPYuc13fMdCm1jXazp9QNmJAZHE9uZSA,darknet,3.0,2761.0,1526666.6667,10000.0,2144890.5696,10000.0,4560000.0,4550000.0,19915.6667,259.0,27822.0624,226.0,59262.0,79662.6667,1036.0,111288.2495,904.0,237048.0,134.0,1.0,188.0904,1.0,400.0,1.6667,2.0,0.4714,1.0,2.0,2405317556.0,2198392668.0,2043042052.1623,13000000.0,5004560000.0,2403790889.3333,2198382668.0,2041112701.1295,12990000.0,5000000000.0
8582,SheepMarketplace,12LNXamWagWmErYVfyA5TQXtYHUfQLqSLW,darknet,7.0,6183.0,20857.1429,10000.0,23393.7023,0.0,76000.0,76000.0,550.5714,542.0,154.7531,327.0,786.0,2202.2857,2168.0,619.0125,1308.0,3144.0,2.5714,2.0,1.178,1.0,5.0,3.8571,4.0,2.0996,1.0,7.0,462703873.1429,427159860.0,274973716.749,101076667.0,899960000.0,462683016.0,427159860.0,274985161.2465,101000667.0,899950000.0
8583,SheepMarketplace,1A18JzryUSb21KJmfjNSwYGrY2tsUCkU1V,darknet,5.0,45883.0,1208800.0,20000.0,2176366.3662,10000.0,5548000.0,5538000.0,15555.2,438.0,28418.8939,192.0,72291.0,62220.8,1752.0,113675.5755,768.0,289164.0,104.6,2.0,192.0444,1.0,488.0,1.6,2.0,0.4899,1.0,2.0,4735236597.4,100000000.0,7747235332.1875,50000000.0,20006548007.0,4734027797.4,99990000.0,7745067993.675,49990000.0,20001000007.0
8584,SheepMarketplace,16c2fPE4KsZjqG9A6xJTMiFjCk1gicLzNx,darknet,9.0,6129.0,858444.4444,10000.0,2356793.6369,0.0,7524000.0,7524000.0,11567.3333,258.0,30635.2311,225.0,98152.0,46269.3333,1032.0,122540.9245,900.0,392608.0,77.5556,1.0,207.1431,1.0,663.0,1.8889,2.0,0.3143,1.0,2.0,5644693644.1111,501295085.0,9098308751.3125,48683759.0,24787950000.0,5643835199.6667,501285085.0,9097002259.6911,48607759.0,24787950000.0
8585,SheepMarketplace,1CKeDDN7e73WTbfFVXkFvpQo9SFQ4h1xaE,darknet,28.0,55652.0,1467000.0,50000.0,2390569.8364,0.0,7524000.0,7524000.0,20795.9286,478.5,31764.3781,437.0,98152.0,83183.7143,1914.0,127057.5125,1748.0,392608.0,138.9643,2.0,215.2966,1.0,663.0,5.5714,2.0,18.753,1.0,103.0,8380696535.25,159349496.5,15560652548.1193,21439649.0,75201630086.0,8379229535.25,159319496.5,15559659305.2123,21429649.0,75200950086.0
8586,SheepMarketplace,1HHNEnJsYnmWoq2ebn3NNe7wjr6L58BUn4,darknet,4.0,38142.0,958000.0,125000.0,1510854.725,10000.0,3572000.0,3562000.0,18906.0,14276.5,18834.5974,360.0,46711.0,75624.0,57106.0,75338.3897,1440.0,186844.0,82.75,7.5,134.1946,1.0,315.0,191.75,8.0,321.7448,2.0,749.0,7734330659.0,2943611124.5,10174137804.9835,10749.0,25050089638.0,7733372659.0,2941725124.5,10174391807.4793,749.0,25050039638.0
